0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1.55941	-0.138498	1.56135	-0.138671	1.55945	-0.138501	2.09897	0.0522228	2.19595	0.109339
1.62532	0.0199403	2.30018	-0.039792	1.81209	0.0474826	2.09897	0.0522228	2.19595	0.109339
3.89119	-0.133849	2.24015	-0.185386	3.89093	-0.134166	4.29136	0.215312	2.28434	0.226323
3.95967	0.073137	2.41894	0.0766016	4.19528	0.218461	4.29136	0.215312	2.28434	0.226323
6.85899	0.416036	3.34849	0.420478	6.86352	0.416817	6.56942	0.496096	2.36382	0.348847
6.77212	0.440979	2.43018	0.41041	6.43926	0.472879	6.56942	0.496096	2.36382	0.348847
9.07861	0.594111	2.18006	0.0642673	9.07733	0.593211	8.92437	0.89924	2.43359	0.474526
9.04452	0.663633	2.51505	0.181311	8.89749	0.886982	8.92437	0.89924	2.43359	0.474526
11.5751	1.66418	2.57848	1.26812	11.5756	1.6669	11.3468	1.427	2.49328	0.600781
11.5477	1.62648	2.35689	1.19305	11.4447	1.42958	11.3468	1.427	2.49328	0.600781
13.5954	2.31391	1.71502	0.490887	13.5921	2.31191	13.827	2.07905	2.5429	0.724947
13.6068	2.27821	2.4648	0.56859	13.6572	1.99915	13.827	2.07905	2.5429	0.724947
16.6402	2.90222	3.56742	0.70166	16.6456	2.903	16.3554	2.85243	2.58284	0.844365
16.5664	2.88989	2.68844	0.54928	16.282	2.84648	16.3554	2.85243	2.58284	0.844365
19.0126	3.70489	2.24945	0.879563	19.0106	3.70555	18.923	3.74161	2.61382	0.95648
19.0846	3.72493	2.37348	0.910718	19.363	3.87122	18.923	3.74161	2.61382	0.95648
21.3323	4.73186	2.14276	1.0252	21.3312	4.73205	21.5215	4.73855	2.63679	1.05891
21.3895	4.74221	2.61063	1.12494	21.6213	4.74762	21.5215	4.73855	2.63679	1.05891
24.0784	5.57063	2.72138	0.734993	24.0787	5.56967	24.1437	5.83295	2.65286	1.14953
24.1829	5.60406	2.97551	0.805398	24.5601	5.92334	24.1437	5.83295	2.65286	1.14953
26.6096	6.9598	2.0002	1.47412	26.6052	6.96102	26.7833	7.01246	2.6632	1.22647
26.5969	6.95523	2.63443	1.63858	26.5419	6.90075	26.7833	7.01246	2.6632	1.22647
29.5839	8.0892	3.22913	1.00615	29.5864	8.08789	29.4352	8.26299	2.66893	1.28822
29.5686	8.08984	2.86783	0.913838	29.4716	8.24519	29.4352	8.26299	2.66893	1.28822
31.9447	9.87772	2.07115	2.02752	31.9416	9.88017	32.0955	9.56901	2.67105	1.33358
31.8994	9.85644	2.26876	2.08009	31.7928	9.49891	32.0955	9.56901	2.67105	1.33358
34.6139	10.7027	2.89375	0.462482	34.6157	10.6988	34.7608	10.9139	2.67035	1.3617
34.7099	10.7353	2.97695	0.49201	35.0599	10.9953	34.7608	10.9139	2.67035	1.3617
37.1437	12.086	2.10102	1.57663	37.1404	12.0883	37.4287	12.2803	2.66736	1.37209
37.2203	12.1125	2.61072	1.74369	37.4973	12.2943	37.4287	12.2803	2.66736	1.37209
40.3248	13.4672	3.47057	1.29797	40.3285	13.4666	40.0971	13.6505	2.66232	1.36459
