8.44818	0.251553	0	0	8.44818	0.251553	8.6	0.25	-3.00029	0
8.4558	0.253992	0.0692491	0.0221528	8.45582	0.253997	8.45	0.25	0	0
8.24379	0.249295	-1.85412	-0.0402994	8.23962	0.24916	8.35	0.25	-1.81979	0
7.88217	0.176122	-2.85722	-0.433956	7.84073	0.159858	8.05	0.2	-3.99976	-0.99994
7.55769	0.151254	-3.02395	-0.354208	7.54016	0.159641	7.7	0.15	-2.99982	0
7.29783	0.064057	-2.76511	-0.524913	7.3426	0.0345312	7.45	0.100001	-1.8165	-0.908239
7.02787	-0.0273966	-2.65539	-0.633588	7.05406	-0.0533413	7.2	9.49949e-007	-2.72851	-0.909507
6.79632	-0.182886	-2.46602	-0.902593	6.84972	-0.258748	6.95	-0.15	-1.81898	-1.81898
6.59628	-0.367323	-2.31935	-1.19989	6.64329	-0.462604	6.75	-0.349999	-2.00076	-2.00075
6.4587	-0.566268	-2.01761	-1.45124	6.56029	-0.650892	6.6	-0.549999	-0.998836	-1.99769
6.34545	-0.886503	-1.66892	-1.96585	6.45805	-1.05268	6.5	-0.85	-0.908747	-3.63498
6.20812	-1.17581	-1.52036	-2.20123	6.25499	-1.25007	6.35	-1.15	-1.81897	-1.81898
6.20182	-1.53693	-1.00198	-2.58531	6.36328	-1.65656	6.3	-1.45	0.909739	-3.63894
6.17181	-1.87083	-0.774826	-2.82864	6.24641	-1.95075	6.3	-1.8	-0.999494	-2.9985
6.21487	-2.19415	-0.385001	-2.95943	6.34644	-2.23829	6.3	-2.1	0.999984	-2.99994
6.25918	-2.53548	-0.105684	-3.00988	6.34927	-2.55175	6.35	-2.4	0	-2.72613
6.33933	-2.85453	0.189855	-2.97159	6.43257	-2.84245	6.4	-2.7	0.909499	-2.72851
6.39837	-3.15078	0.31923	-2.96788	6.44119	-3.14955	6.45	-3	0	-2.99754
6.48854	-3.46726	0.496913	-2.93718	6.5453	-3.45745	6.5	-3.3	0.910402	-2.7312
6.65111	-3.77264	0.844581	-2.87955	6.76011	-3.75457	6.65	-3.6	1.81722	-2.72583
6.80204	-4.07392	1.03125	-2.82842	6.85997	-4.05805	6.8	-3.9	0.907988	-2.72396
6.92941	-4.36481	1.07627	-2.76344	6.94332	-4.34473	6.9	-4.2	0.909334	-2.72801
7.04432	-4.60915	1.06545	-2.57217	7.04099	-4.55018	7	-4.45	0.910054	-1.8201
7.15446	-4.87673	1.04234	-2.52185	7.14735	-4.86125	7.1	-4.7	0.908302	-2.72489
7.28672	-5.15402	1.0993	-2.52191	7.30424	-5.15404	7.25	-5	1.81907	-2.72861
7.42766	-5.44244	1.16344	-2.55654	7.44737	-5.45308	7.4	-5.3	0.908194	-2.7246
7.59974	-5.69512	1.30598	-2.46527	7.64356	-5.66706	7.55	-5.55	1.81974	-1.81974
7.73872	-5.95988	1.29128	-2.4453	7.7342	-5.95374	7.7	-5.8	0.90983	-2.72951
7.91128	-6.22341	1.43142	-2.50616	7.95703	-6.24328	7.85	-6.1	1.9986	-2.9979
8.11339	-6.47652	1.57518	-2.43298	8.15891	-6.45335	8.05	-6.35	1.81738	-1.81739
8.27042	-6.74599	1.52296	-2.43912	8.25411	-6.74791	8.2	-6.6	0.909293	-2.72787
8.44136	-6.98604	1.5345	-2.34889	8.44494	-6.95805	8.35	-6.85	1.81994	-1.81993
8.5727	-7.23228	1.46304	-2.38562	8.54925	-7.24433	8.5	-7.1	1.00006	-3.00018
8.72701	-7.50505	1.48848	-2.49548	8.73559	-7.5421	8.65	-7.4	1.99807	-2.99712
8.86843	-7.76737	1.41707	-2.45706	8.84538	-7.75497	8.8	-7.65	0.909955	-1.8199
8.98595	-8.02521	1.33859	-2.49552	8.95966	-8.0381	8.9	-7.9	0.999086	-2.9973
9.09672	-8.2719	1.22115	-2.40608	9.05896	-8.24314	9	-8.15	0.909309	-1.8186
9.18732	-8.52979	1.11952	-2.46222	9.15332	-8.54857	9.1	-8.4	1.0004	-3.00119
9.27847	-8.78485	1.01657	-2.41172	9.24541	-8.76863	9.2	-8.65	0.909508	-1.819
9.41231	-9.08724	1.12048	-2.60936	9.44703	-9.15328	9.35	-8.95	1.99965	-3.99928
9.53257	-9.35003	1.14687	-2.61499	9.54157	-9.35195	9.5	-9.25	0.999584	-1.99917
9.60019	-9.62953	0.994941	-2.67316	9.54779	-9.64959	9.55	-9.5	0	-3.00023
9.67444	-9.91456	0.913178	-2.72946	9.64606	-9.9341	9.6	-9.8	0.999005	-2.997
9.75691	-10.1781	0.855583	-2.61213	9.73801	-10.1396	9.7	-10.05	0.909855	-1.81969
9.80076	-10.4555	0.721023	-2.66451	9.75524	-10.4732	9.75	-10.3	0	-3.00065
9.86561	-10.7507	0.674153	-2.67039	9.85048	-10.7526	9.8	-10.6	0.90817	-2.72451
9.88835	-11.0426	0.508727	-2.66548	9.83614	-11.041	9.85	-10.9	0	-2.73074
9.89403	-11.3287	0.362632	-2.72868	9.84568	-11.3496	9.85	-11.2	0	-2.99965
9.88343	-11.6155	0.211056	-2.77343	9.83206	-11.6307	9.85	-11.5	0	-2.99843
9.83096	-11.8698	-0.0265618	-2.69905	9.74928	-11.8442	9.8	-11.75	-1.0003	-2.00061
9.74582	-12.1443	-0.29271	-2.71448	9.65354	-12.1497	9.7	-12	-1.0004	-3.00119
9.63745	-12.3838	-0.547765	-2.61118	9.54859	-12.3478	9.6	-12.25	-0.999885	-1.99981
9.4783	-12.6004	-0.884105	-2.467	9.36086	-12.5501	9.45	-12.45	-1.99803	-1.99805
9.30353	-12.818	-1.13378	-2.29462	9.22134	-12.7613	9.3	-12.65	-0.909773	-1.81953
9.02345	-13.002	-1.67118	-2.14646	8.84161	-12.9519	9.05	-12.85	-3.99257	-1.99629
8.75359	-13.1424	-1.9495	-1.83928	8.66358	-13.0431	8.75	-13	-1.8213	-0.910651
8.46203	-13.2445	-2.26101	-1.57425	8.35763	-13.1557	8.5	-13.1	-2.997	-0.999005
8.12615	-13.2868	-2.54209	-1.15243	8.03583	-13.1513	8.2	-13.15	-2.72741	0
7.80638	-13.29	-2.67232	-0.754418	7.76538	-13.1647	7.9	-13.15	-2.72986	0
7.49491	-13.3105	-2.81469	-0.576586	7.44786	-13.2517	7.6	-13.2	-2.9979	-0.999304
7.17295	-13.307	-2.85494	-0.360901	7.16011	-13.2382	7.3	-13.25	-2.72846	0
6.86877	-13.2497	-2.91463	-0.0591499	6.84891	-13.1493	7	-13.2	-2.99784	0.999284
6.55284	-13.1635	-2.89979	0.239565	6.55759	-13.0679	6.7	-13.1	-2.72787	0.909275
6.24769	-13.0955	-2.85505	0.373756	6.26174	-13.0534	6.4	-13.05	-2.72678	0
5.93794	-13.002	-2.84205	0.542863	5.94198	-12.9494	6.1	-13	-2.72966	0.909888
5.65233	-12.8452	-2.8459	0.874042	5.65107	-12.7365	5.8	-12.85	-2.99777	1.99851
5.38822	-12.7011	-2.68796	1.02871	5.43839	-12.652	5.55	-12.7	-1.81798	0.908995
5.1115	-12.5284	-2.62653	1.2206	5.1307	-12.4684	5.3	-12.55	-2.72627	1.81753
4.87634	-12.3221	-2.45412	1.4532	4.92985	-12.2499	5.05	-12.35	-1.8199	1.81989
4.69311	-12.1233	-2.25281	1.62596	4.75915	-12.0666	4.85	-12.15	-1.99928	1.99929
4.54327	-11.8454	-1.9361	1.9448	4.64378	-11.7442	4.7	-11.9	-0.908236	2.72471
4.43968	-11.6012	-1.58416	2.04276	4.54975	-11.5706	4.6	-11.65	-0.909847	1.81971
4.35846	-11.2773	-1.33507	2.43005	4.44059	-11.1496	4.5	-11.35	-1.0008	4.0032
4.32986	-10.9704	-0.953257	2.55686	4.45136	-10.93	4.45	-11.05	0	1.81614
4.34093	-10.6674	-0.579481	2.62621	4.45788	-10.6457	4.45	-10.8	0	2.72555
4.35887	-10.3585	-0.3163	2.69146	4.44057	-10.3382	4.45	-10.5	0	2.729
4.43689	-10.0531	0.0474384	2.72126	4.54925	-10.0439	4.5	-10.2	0.908962	2.72687
4.54012	-9.75175	0.363499	2.72848	4.63755	-9.74952	4.6	-9.9	0.909756	2.72927
4.66334	-9.45619	0.631814	2.71317	4.74589	-9.4609	4.7	-9.6	0.90859	2.72578
4.84107	-9.14829	0.980982	2.74444	4.94849	-9.13867	4.85	-9.3	1.81967	2.72952
4.9888	-8.91076	1.14145	2.62495	5.04121	-8.94979	5	-9.05	0.999884	1.99977
5.1908	-8.62875	1.38791	2.60318	5.26887	-8.63564	5.15	-8.8	1.81805	2.72708
5.38707	-8.39685	1.57351	2.51116	5.44864	-8.42738	5.35	-8.55	1.99956	1.99957
5.54955	-8.18118	1.53931	2.31596	5.53862	-8.24357	5.5	-8.35	0.909045	1.81807
5.78459	-7.94108	1.75078	2.26837	5.85094	-7.95601	5.7	-8.1	2.72608	2.72608
6.0185	-7.71355	1.8839	2.19743	6.05986	-7.73559	5.95	-7.85	1.81801	1.81801
6.2412	-7.50765	1.9337	2.08187	6.25659	-7.54336	6.15	-7.65	1.81798	1.81798
6.45283	-7.32166	1.93101	1.94399	6.452	-7.36418	6.35	-7.45	1.82027	1.82027
6.69929	-7.13631	2.10327	1.91442	6.7556	-7.14598	6.6	-7.25	2.99862	1.99908
6.8976	-6.93628	1.99579	1.87956	6.86356	-6.94732	6.8	-7.05	0.908005	1.816
7.13693	-6.74046	2.0599	1.84466	7.15695	-6.75136	7	-6.85	2.72856	1.81904
7.35916	-6.54917	2.04666	1.8079	7.35505	-6.56058	7.25	-6.65	1.8202	1.8202
7.60888	-6.41486	2.19223	1.65759	7.65664	-6.46417	7.5	-6.5	2.99964	0.999884
7.85104	-6.29469	2.19504	1.45675	7.85193	-6.35845	7.75	-6.4	1.81709	0.908549
8.11481	-6.14019	2.26754	1.43863	8.13749	-6.14586	8	-6.25	2.72931	1.81954
8.33901	-5.97231	2.25919	1.51621	8.33626	-5.94674	8.25	-6.05	1.99977	1.99976
8.62273	-5.83395	2.37291	1.4247	8.65894	-5.86309	8.5	-5.9	2.72796	0.909326
8.86919	-5.66004	2.32579	1.47998	8.85444	-5.64273	8.75	-5.75	1.81776	1.81775
9.07733	-5.48372	2.2455	1.57067	9.05088	-5.45385	8.95	-5.55	1.99657	1.99656
9.33317	-5.31849	2.27398	1.54635	9.34223	-5.32623	9.2	-5.4	2.72728	0.909094
9.56824	-5.1402	2.2254	1.57274	9.55303	-5.13194	9.45	-5.25	1.81816	1.81815
9.78569	-4.94938	2.1382	1.63083	9.7586	-4.93134	9.65	-5.05	1.82036	1.82036
9.98873	-4.75664	2.03352	1.67312	9.95641	-4.74358	9.85	-4.85	1.81578	1.81577
10.1774	-4.51182	1.92138	1.8698	10.1428	-4.45119	10.05	-4.6	1.82039	2.7306
10.3765	-4.23448	1.88192	2.10071	10.3644	-4.16342	10.25	-4.3	1.81769	2.72652
10.5625	-3.97426	1.81377	2.19456	10.5415	-3.9454	10.45	-4.05	1.81792	1.81792
